                                                                                         22 Nov 2025 15:58:06
Civil Air Patrol Use Only
Aircraft-Aircraft6


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:04:17.000    -4344.226166    -2685.604704    3831.715179      110.698       36.939    14.434699
1 Oct 2025 06:04:18.000    -4343.769126    -2686.428580    3831.656050      110.704       36.939    14.434623
1 Oct 2025 06:04:19.000    -4343.311957    -2687.252379    3831.596890      110.710       36.938    14.434547
1 Oct 2025 06:04:20.000    -4342.854657    -2688.076100    3831.537699      110.717       36.938    14.434470
1 Oct 2025 06:04:21.000    -4342.397228    -2688.899743    3831.478478      110.723       36.937    14.434394
1 Oct 2025 06:04:22.000    -4341.939668    -2689.723309    3831.419226      110.730       36.936    14.434317
1 Oct 2025 06:04:23.000    -4341.481979    -2690.546797    3831.359944      110.736       36.936    14.434241
1 Oct 2025 06:04:24.000    -4341.024159    -2691.370207    3831.300631      110.742       36.935    14.434164
1 Oct 2025 06:04:25.000    -4340.566210    -2692.193539    3831.241287      110.749       36.934    14.434088
1 Oct 2025 06:04:26.000    -4340.108132    -2693.016795    3831.181914      110.755       36.934    14.434012
1 Oct 2025 06:04:27.000    -4339.649923    -2693.839972    3831.122510      110.761       36.933    14.433937
1 Oct 2025 06:04:28.000    -4339.191585    -2694.663072    3831.063076      110.768       36.932    14.433862
